order_id,order_timestamp,distance_in_meters,duration_in_seconds,tender_id,tender_timestamp,driver_id,driver_reg_date,driver_rating,carmodel,carname,platform,pickup_in_meters,pickup_in_seconds,user_id,price_start_local,price_bid_local,is_done,
7841681124,2020-05-01 16:26:19,2828,443,14689838797,2020-05-01 16:26:30,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,1779,232,81817535,150,200,cancel,
7841681602,2020-05-01 16:27:31,1648,252,14689839504,2020-05-01 16:27:36,7857622,2017-12-10,5,Kalina,LADA,android,273,42,7626900,150,150,cancel,
7841681602,2020-05-01 16:27:31,1648,252,14689839497,2020-05-01 16:27:35,7947343,2017-12-18,4.98481,Almera Classic,Nissan,android,623,90,7626900,150,150,cancel,
7841681858,2020-05-01 16:28:07,0,0,14689839900,2020-05-01 16:28:13,15198117,2018-12-22,5,RAV4,Toyota,android,421,82,302125389,170,200,done,
7841681950,2020-05-01 16:28:20,5105,818,14689840120,2020-05-01 16:28:31,47556967,2020-04-16,5,Rio,Kia,android,329,65,303499468,250,300,cancel,
7841682023,2020-05-01 16:28:30,8553,994,14689840185,2020-05-01 16:28:37,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,693,85,63188360,350,350,cancel,
7841682023,2020-05-01 16:28:30,8553,994,14689840176,2020-05-01 16:28:36,15264967,2018-12-24,5,Solaris,Hyundai,android,553,97,63188360,350,350,cancel,
7841682082,2020-05-01 16:28:37,2122,299,14689840250,2020-05-01 16:28:42,7857622,2017-12-10,5,Kalina,LADA,android,185,35,55385371,150,150,cancel,
7841682082,2020-05-01 16:28:37,2122,299,14689840232,2020-05-01 16:28:40,7947343,2017-12-18,4.98481,Almera Classic,Nissan,android,350,55,55385371,150,150,cancel,
7841682357,2020-05-01 16:29:17,0,0,14689840735,2020-05-01 16:29:24,47556967,2020-04-16,5,Rio,Kia,android,329,65,303499468,300,300,cancel,
7841682357,2020-05-01 16:29:17,0,0,14689840734,2020-05-01 16:29:24,8031753,2017-12-25,4.99859,Nexia,Daewoo,android,521,87,303499468,300,380,cancel,
7841682402,2020-05-01 16:29:21,5909,717,14689840892,2020-05-01 16:29:38,7857622,2017-12-10,5,Kalina,LADA,android,593,87,65512483,150,200,done,
7841682501,2020-05-01 16:29:34,0,0,14689841030,2020-05-01 16:29:48,7987646,2017-12-21,5,Avensis,Toyota,android,939,168,303499468,300,300,done,
7841682501,2020-05-01 16:29:34,0,0,14689841038,2020-05-01 16:29:49,8031753,2017-12-25,4.99859,Nexia,Daewoo,android,521,87,303499468,300,380,cancel,
7841683134,2020-05-01 16:30:59,2704,378,14689841991,2020-05-01 16:31:06,15264967,2018-12-24,5,Solaris,Hyundai,android,382,92,31170743,150,150,done,
7841683134,2020-05-01 16:30:59,2704,378,14689841961,2020-05-01 16:31:04,7947343,2017-12-18,4.98481,Almera Classic,Nissan,android,388,65,31170743,150,180,cancel,
7841683240,2020-05-01 16:31:16,5080,549,14689842183,2020-05-01 16:31:25,69393378,2021-01-02,5,Duster,Renault,android,612,112,162505956,250,250,done,
7841683240,2020-05-01 16:31:16,5080,549,14689842155,2020-05-01 16:31:22,7944722,2017-12-18,4.98155,Astra,Opel,android,118,28,162505956,250,330,cancel,
7841683771,2020-05-01 16:32:34,7129,767,14689843242,2020-05-01 16:33:00,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,700,87,47902435,250,250,cancel,
7841683771,2020-05-01 16:32:34,7129,767,14689843095,2020-05-01 16:32:46,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,1366,150,47902435,250,300,cancel,
7841683830,2020-05-01 16:32:43,4887,862,14689843127,2020-05-01 16:32:49,68828972,2020-12-28,5,Polo,Volkswagen,ios,2248,448,91680938,250,250,done,
7841684060,2020-05-01 16:33:15,1864,303,14689843592,2020-05-01 16:33:32,7844505,2017-12-09,4.99788,Almera,Nissan,android,1922,291,8125558,150,150,done,
7841684133,2020-05-01 16:33:25,7129,767,14689843574,2020-05-01 16:33:30,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,1367,151,47902435,250,300,cancel,
7841684239,2020-05-01 16:33:39,2540,348,14689843752,2020-05-01 16:33:45,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,666,89,300499908,200,250,done,
7841684324,2020-05-01 16:33:49,6518,695,14689843902,2020-05-01 16:33:58,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,661,93,28767524,250,300,cancel,
7841684501,2020-05-01 16:34:12,7114,582,14689844200,2020-05-01 16:34:21,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,2208,314,38624853,300,350,done,
7841684585,2020-05-01 16:34:22,3909,394,14689844274,2020-05-01 16:34:26,47556967,2020-04-16,5,Rio,Kia,android,731,94,92343143,250,250,done,
7841684585,2020-05-01 16:34:22,3909,394,14689844272,2020-05-01 16:34:26,8031753,2017-12-25,4.99859,Nexia,Daewoo,android,988,123,92343143,250,250,cancel,
7841684903,2020-05-01 16:35:04,6518,695,14689845282,2020-05-01 16:35:53,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,661,93,28767524,250,300,cancel,
7841685847,2020-05-01 16:37:14,3928,511,14689846423,2020-05-01 16:37:32,15198117,2018-12-22,5,RAV4,Toyota,android,1723,167,39088949,170,200,done,
7841685969,2020-05-01 16:37:31,0,0,14689846745,2020-05-01 16:38:01,30361785,2019-10-06,4.97828,Fabia,Skoda,android,1838,149,22087572,150,150,cancel,
7841685969,2020-05-01 16:37:31,0,0,14689846546,2020-05-01 16:37:45,7944722,2017-12-18,4.98155,Astra,Opel,android,457,86,22087572,150,200,cancel,
7841686222,2020-05-01 16:38:09,6517,707,14689848810,2020-05-01 16:41:08,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,654,93,15230272,300,350,cancel,
7841686232,2020-05-01 16:38:11,1170,163,14689846927,2020-05-01 16:38:16,7893449,2017-12-14,4.99585,Гранта,Лада,android,1410,212,18809448,150,150,cancel,
7841686617,2020-05-01 16:39:06,7198,751,14689847816,2020-05-01 16:39:34,30361785,2019-10-06,4.97828,Fabia,Skoda,android,1110,134,113758848,250,250,done,
7841686617,2020-05-01 16:39:06,7198,751,14689847717,2020-05-01 16:39:26,31216796,2019-10-16,4.99223,Самара,ВАЗ (LADA),android,987,157,113758848,250,300,cancel,
7841687419,2020-05-01 16:41:06,2909,313,14689852061,2020-05-01 16:45:58,15198117,2018-12-22,5,RAV4,Toyota,android,1532,172,170721930,170,200,done,
7841687419,2020-05-01 16:41:06,2909,313,14689848946,2020-05-01 16:41:20,7816209,2017-12-07,5,Granta,LADA,android,1222,131,170721930,170,220,cancel,
7841687915,2020-05-01 16:42:23,2428,388,14689849681,2020-05-01 16:42:28,8031753,2017-12-25,4.99859,Nexia,Daewoo,android,344,83,75676302,150,200,done,
7841688020,2020-05-01 16:42:39,2630,388,14689849835,2020-05-01 16:42:44,10841217,2018-06-26,4.93731,Octavia,Skoda,android,136,24,74140419,150,150,done,
7841688020,2020-05-01 16:42:39,2630,388,14689849843,2020-05-01 16:42:45,7844505,2017-12-09,4.99788,Almera,Nissan,android,518,95,74140419,150,150,cancel,
7841688597,2020-05-01 16:43:58,1960,240,14689850701,2020-05-01 16:44:03,7893449,2017-12-14,4.99585,Гранта,Лада,android,478,88,43291199,150,150,cancel,
7841688597,2020-05-01 16:43:58,1960,240,14689850699,2020-05-01 16:44:03,7944722,2017-12-18,4.98155,Astra,Opel,android,580,108,43291199,150,150,cancel,
7841688751,2020-05-01 16:44:22,0,0,14689851108,2020-05-01 16:44:36,69325503,2021-01-01,4.93024,Tiida,Nissan,android,1296,209,98972515,250,250,done,
7841688871,2020-05-01 16:44:37,1545,262,14689851218,2020-05-01 16:44:47,7782613,2017-12-03,5,Ceed,Kia,android,554,95,32481903,150,150,cancel,
7841688871,2020-05-01 16:44:37,1545,262,14689851174,2020-05-01 16:44:42,7798594,2017-12-05,5,Spectra,Kia,android,791,164,32481903,150,150,done,
7841688871,2020-05-01 16:44:37,1545,262,14689851170,2020-05-01 16:44:42,7893449,2017-12-14,4.99585,Гранта,Лада,android,718,116,32481903,150,150,cancel,
7841689029,2020-05-01 16:45:02,2355,273,14689851476,2020-05-01 16:45:07,29380913,2019-09-22,5,Sharan,Volkswagen,android,1773,233,303639951,150,150,done,
7841690131,2020-05-01 16:47:45,2073,258,14689853207,2020-05-01 16:47:49,7844505,2017-12-09,4.99788,Almera,Nissan,android,1223,178,55236229,150,150,cancel,
7841690319,2020-05-01 16:48:11,1215,184,14689853484,2020-05-01 16:48:14,30568392,2019-10-08,5,Polo,Volkswagen,android,134,29,303380935,150,150,cancel,
7841690319,2020-05-01 16:48:11,1215,184,14689853639,2020-05-01 16:48:25,17275815,2019-02-17,4.97925,Sandero Stepway,Renault,android,1090,162,303380935,150,150,cancel,
7841690696,2020-05-01 16:49:07,1467,216,14689854245,2020-05-01 16:49:21,30568392,2019-10-08,5,Polo,Volkswagen,android,684,131,302659806,200,200,cancel,
7841690696,2020-05-01 16:49:07,1467,216,14689854138,2020-05-01 16:49:11,7987646,2017-12-21,5,Avensis,Toyota,android,636,128,302659806,200,200,cancel,
7841690979,2020-05-01 16:49:50,2971,368,14689854576,2020-05-01 16:49:53,30568392,2019-10-08,5,Polo,Volkswagen,android,154,31,93792111,150,200,cancel,
7841690979,2020-05-01 16:49:50,2971,368,14689854614,2020-05-01 16:49:56,7987646,2017-12-21,5,Avensis,Toyota,android,135,30,93792111,150,150,done,
7841691768,2020-05-01 16:51:44,0,0,14689855779,2020-05-01 16:51:51,7944722,2017-12-18,4.98155,Astra,Opel,android,866,216,8428326,150,200,cancel,
7841692495,2020-05-01 16:53:29,1822,288,14689857251,2020-05-01 16:54:09,7855273,2017-12-10,5,Калина,ВАЗ (LADA),android,483,88,7649610,150,150,done,
7841692733,2020-05-01 16:54:05,8491,645,14689857285,2020-05-01 16:54:13,7798594,2017-12-05,5,Spectra,Kia,android,614,118,8219708,350,350,done,
7841692891,2020-05-01 16:54:29,3289,497,14689857901,2020-05-01 16:55:15,7857622,2017-12-10,5,Kalina,LADA,android,471,63,38367798,200,200,done,
7841693246,2020-05-01 16:55:26,6952,697,14689858093,2020-05-01 16:55:33,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,73,18,300945305,250,250,done,
7841693278,2020-05-01 16:55:32,5192,735,14689858136,2020-05-01 16:55:37,29380913,2019-09-22,5,Sharan,Volkswagen,android,1534,191,96771456,150,180,done,
7841693293,2020-05-01 16:55:36,0,0,14689858222,2020-05-01 16:55:45,69393378,2021-01-02,5,Duster,Renault,android,50,12,62226295,200,250,cancel,
7841693293,2020-05-01 16:55:36,0,0,14689858166,2020-05-01 16:55:41,47556967,2020-04-16,5,Rio,Kia,android,369,61,62226295,200,200,done,
7841693958,2020-05-01 16:57:16,1825,272,14689859186,2020-05-01 16:57:19,10841217,2018-06-26,4.93731,Octavia,Skoda,android,759,107,49665613,150,150,cancel,
7841693958,2020-05-01 16:57:16,1825,272,14689859180,2020-05-01 16:57:19,30568392,2019-10-08,5,Polo,Volkswagen,android,814,111,49665613,150,150,done,
7841694169,2020-05-01 16:57:48,0,0,14689862275,2020-05-01 17:02:19,69393378,2021-01-02,5,Duster,Renault,android,64,15,303839986,110,500,done,
7841694760,2020-05-01 16:59:12,2835,376,14689874316,2020-05-01 17:20:41,15264967,2018-12-24,5,Solaris,Hyundai,android,4399,473,302150883,200,230,done,
7841694777,2020-05-01 16:59:15,7243,856,14689860402,2020-05-01 16:59:19,69325503,2021-01-01,4.93024,Tiida,Nissan,android,387,71,41577476,200,250,cancel,
7841694777,2020-05-01 16:59:15,7243,856,14689860421,2020-05-01 16:59:21,30361785,2019-10-06,4.97828,Fabia,Skoda,android,950,214,41577476,200,200,done,
7841694797,2020-05-01 16:59:18,3871,408,14689860783,2020-05-01 16:59:51,47112304,2020-03-30,4.99099,GFK110 LADA VESTA,LADA,android,485,69,150852794,200,200,done,
7841694797,2020-05-01 16:59:18,3871,408,14689860433,2020-05-01 16:59:22,8031753,2017-12-25,4.99859,Nexia,Daewoo,android,715,127,150852794,200,250,cancel,
7841695414,2020-05-01 17:00:47,7534,779,14689861494,2020-05-01 17:01:01,16046387,2019-01-15,4.9728,2114,ВАЗ (LADA),android,768,133,46323511,200,250,cancel,
7841695494,2020-05-01 17:01:00,2337,287,14689861545,2020-05-01 17:01:08,7987646,2017-12-21,5,Avensis,Toyota,android,1018,169,79480210,150,200,done,
7841695822,2020-05-01 17:01:47,3540,426,14689862081,2020-05-01 17:02:00,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,2644,290,141502917,200,200,cancel,
7841695822,2020-05-01 17:01:47,3540,426,14689862011,2020-05-01 17:01:52,8031753,2017-12-25,4.99859,Nexia,Daewoo,android,193,40,141502917,200,250,cancel,
7841695978,2020-05-01 17:02:13,3423,460,14689862367,2020-05-01 17:02:27,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,2066,221,50859027,150,150,done,
7841696235,2020-05-01 17:02:47,1543,243,14689862663,2020-05-01 17:02:51,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1044,132,7704576,150,150,cancel,
7841696417,2020-05-01 17:03:10,3833,543,14689863077,2020-05-01 17:03:26,7855273,2017-12-10,5,Калина,ВАЗ (LADA),android,243,56,183397007,300,300,cancel,
7841696854,2020-05-01 17:04:19,4483,431,14689863973,2020-05-01 17:04:47,15198117,2018-12-22,5,RAV4,Toyota,android,3943,479,160129134,260,260,done,
7841697204,2020-05-01 17:05:09,1809,282,14689864242,2020-05-01 17:05:12,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1030,115,303266525,150,150,cancel,
7841697204,2020-05-01 17:05:09,1809,282,14689864240,2020-05-01 17:05:12,30568392,2019-10-08,5,Polo,Volkswagen,android,788,151,303266525,150,150,cancel,
7841697477,2020-05-01 17:05:45,3199,402,14689864729,2020-05-01 17:05:56,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,742,109,303199163,200,250,cancel,
7841697683,2020-05-01 17:06:17,704,118,14689864993,2020-05-01 17:06:23,8031753,2017-12-25,4.99859,Nexia,Daewoo,android,624,89,301239240,150,200,cancel,
7841697961,2020-05-01 17:06:56,8157,637,14689865503,2020-05-01 17:07:09,16046387,2019-01-15,4.9728,2114,ВАЗ (LADA),android,869,167,7611615,250,300,cancel,
7841698020,2020-05-01 17:07:02,1662,266,14689865460,2020-05-01 17:07:06,10841217,2018-06-26,4.93731,Octavia,Skoda,android,282,49,300826737,150,150,done,
7841698844,2020-05-01 17:09:04,13398,1144,14689867104,2020-05-01 17:09:34,7798594,2017-12-05,5,Spectra,Kia,android,932,118,74949523,300,300,cancel,
7841699117,2020-05-01 17:09:39,152,29,14689867226,2020-05-01 17:09:45,8031753,2017-12-25,4.99859,Nexia,Daewoo,android,1341,195,75387566,250,250,cancel,
7841699214,2020-05-01 17:09:53,2116,312,14689867343,2020-05-01 17:09:56,30568392,2019-10-08,5,Polo,Volkswagen,android,118,27,301133857,130,150,cancel,
7841699249,2020-05-01 17:09:57,4415,549,14689867408,2020-05-01 17:10:03,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,190,35,302300874,200,200,cancel,
7841699368,2020-05-01 17:10:16,1429,175,14689867608,2020-05-01 17:10:21,47556967,2020-04-16,5,Rio,Kia,android,864,115,15540320,150,150,cancel,
7841699368,2020-05-01 17:10:16,1429,175,14689867581,2020-05-01 17:10:19,30568392,2019-10-08,5,Polo,Volkswagen,android,92,9,15540320,150,150,done,
7841699391,2020-05-01 17:10:19,2228,249,14689869689,2020-05-01 17:13:28,7933013,2017-12-17,4.93944,Monza,Chevrolet,ios,1220,208,110790612,150,180,done,
7841699872,2020-05-01 17:11:28,7601,743,14689868311,2020-05-01 17:11:32,69325503,2021-01-01,4.93024,Tiida,Nissan,android,177,27,300343828,250,250,cancel,
7841700088,2020-05-01 17:11:56,2482,340,14689868669,2020-05-01 17:12:02,7737867,2017-11-29,5,Vesta,LADA,android,1212,172,74477206,150,200,cancel,
7841700115,2020-05-01 17:11:59,6784,719,14689869365,2020-05-01 17:13:02,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,1173,142,47096212,150,240,done,
7841700150,2020-05-01 17:12:03,7141,748,14689868999,2020-05-01 17:12:31,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,906,108,106108072,220,290,cancel,
7841700150,2020-05-01 17:12:03,7141,748,14689869016,2020-05-01 17:12:33,7857622,2017-12-10,5,Kalina,LADA,android,918,122,106108072,220,250,cancel,
7841700238,2020-05-01 17:12:17,1541,265,14689869265,2020-05-01 17:12:54,7857622,2017-12-10,5,Kalina,LADA,android,938,116,10264610,150,170,done,
7841700658,2020-05-01 17:13:14,7063,758,14689869906,2020-05-01 17:13:48,47675602,2020-04-21,5,Vesta,LADA,android,566,92,84114464,250,270,done,
7841700690,2020-05-01 17:13:18,6447,719,14689869615,2020-05-01 17:13:22,69325503,2021-01-01,4.93024,Tiida,Nissan,android,778,93,13237064,250,250,cancel,
7841700690,2020-05-01 17:13:18,6447,719,14689869736,2020-05-01 17:13:31,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,642,77,13237064,250,300,cancel,
7841700693,2020-05-01 17:13:18,0,0,14689869634,2020-05-01 17:13:24,47556967,2020-04-16,5,Rio,Kia,android,543,78,7985507,150,150,cancel,
7841700693,2020-05-01 17:13:18,0,0,14689869687,2020-05-01 17:13:28,29380913,2019-09-22,5,Sharan,Volkswagen,android,178,32,7985507,150,150,cancel,
7841701863,2020-05-01 17:16:12,1954,346,14689871413,2020-05-01 17:16:15,10841217,2018-06-26,4.93731,Octavia,Skoda,android,879,163,300837380,200,200,done,
7841701863,2020-05-01 17:16:12,1954,346,14689871415,2020-05-01 17:16:16,8031753,2017-12-25,4.99859,Nexia,Daewoo,android,637,104,300837380,200,200,cancel,
7841702553,2020-05-01 17:17:49,952,193,14689872509,2020-05-01 17:17:51,30568392,2019-10-08,5,Polo,Volkswagen,android,1328,266,17546983,150,150,done,
7841702553,2020-05-01 17:17:49,952,193,14689872516,2020-05-01 17:17:52,31414553,2019-10-19,5,Polo,Volkswagen,android,336,68,17546983,150,150,cancel,
7841703093,2020-05-01 17:19:06,1964,266,14689873374,2020-05-01 17:19:13,30361785,2019-10-06,4.97828,Fabia,Skoda,android,828,135,19155371,150,150,cancel,
7841703592,2020-05-01 17:20:20,0,0,14689874580,2020-05-01 17:21:06,16046387,2019-01-15,4.9728,2114,ВАЗ (LADA),android,1521,247,300063470,250,250,cancel,
7841703592,2020-05-01 17:20:20,0,0,14689874283,2020-05-01 17:20:39,7782613,2017-12-03,5,Ceed,Kia,android,850,92,300063470,250,330,cancel,
7841703821,2020-05-01 17:20:56,3588,379,14689874539,2020-05-01 17:21:02,31216796,2019-10-16,4.99223,Самара,ВАЗ (LADA),android,277,66,41254117,200,200,done,
7841704154,2020-05-01 17:21:45,3192,500,14689875143,2020-05-01 17:22:02,7987646,2017-12-21,5,Avensis,Toyota,android,1768,218,11270515,150,200,done,
7841704569,2020-05-01 17:22:51,3898,424,14689875685,2020-05-01 17:22:55,47556967,2020-04-16,5,Rio,Kia,android,304,40,107541003,180,180,done,
7841704569,2020-05-01 17:22:51,3898,424,14689875692,2020-05-01 17:22:55,7737867,2017-11-29,5,Vesta,LADA,android,916,131,107541003,180,240,cancel,
7841704569,2020-05-01 17:22:51,3898,424,14689875711,2020-05-01 17:22:57,7888104,2017-12-13,4.99205,Octavia,Skoda,android,781,105,107541003,180,180,cancel,
7841704909,2020-05-01 17:23:37,0,0,14689876340,2020-05-01 17:23:54,69325503,2021-01-01,4.93024,Tiida,Nissan,android,2400,321,301862385,200,250,done,
7841705023,2020-05-01 17:23:53,1594,255,14689876353,2020-05-01 17:23:56,30568392,2019-10-08,5,Polo,Volkswagen,android,146,27,12859066,150,150,cancel,
7841705342,2020-05-01 17:24:41,2759,432,14689876992,2020-05-01 17:24:50,7857622,2017-12-10,5,Kalina,LADA,android,534,128,95005653,150,200,cancel,
7841706215,2020-05-01 17:26:52,16158,1055,14689879246,2020-05-01 17:28:30,7951645,2017-12-18,4.83576,Qashqai+2,Nissan,android,1700,264,127805917,350,440,done,
7841706505,2020-05-01 17:27:38,5181,567,14689878785,2020-05-01 17:27:43,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,1412,189,54991234,200,250,cancel,
7841706701,2020-05-01 17:28:11,4515,587,14689879216,2020-05-01 17:28:27,29380913,2019-09-22,5,Sharan,Volkswagen,android,756,127,303404715,200,200,cancel,
7841706701,2020-05-01 17:28:11,4515,587,14689879097,2020-05-01 17:28:15,7893449,2017-12-14,4.99585,Гранта,Лада,android,425,82,303404715,200,200,cancel,
7841706701,2020-05-01 17:28:11,4515,587,14689879088,2020-05-01 17:28:14,7947343,2017-12-18,4.98481,Almera Classic,Nissan,android,117,28,303404715,200,200,cancel,
7841707179,2020-05-01 17:29:24,2849,363,14689879820,2020-05-01 17:29:29,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,1833,249,184489034,180,180,done,
7841707312,2020-05-01 17:29:43,1257,220,14689880050,2020-05-01 17:29:50,47112304,2020-03-30,4.99099,GFK110 LADA VESTA,LADA,android,341,49,86873899,150,150,cancel,
7841707312,2020-05-01 17:29:43,1257,220,14689880059,2020-05-01 17:29:51,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,62,16,86873899,150,200,cancel,
7841707352,2020-05-01 17:29:49,0,0,14689880275,2020-05-01 17:30:08,47112304,2020-03-30,4.99099,GFK110 LADA VESTA,LADA,android,288,44,46323511,250,250,cancel,
7841707352,2020-05-01 17:29:49,0,0,14689880306,2020-05-01 17:30:11,47675602,2020-04-21,5,Vesta,LADA,android,491,116,46323511,250,250,cancel,
7841707747,2020-05-01 17:30:52,0,0,14689880776,2020-05-01 17:30:57,7737867,2017-11-29,5,Vesta,LADA,android,677,115,8314658,150,150,cancel,
7841707747,2020-05-01 17:30:52,0,0,14689880780,2020-05-01 17:30:57,7893449,2017-12-14,4.99585,Гранта,Лада,android,720,117,8314658,150,150,cancel,
7841708068,2020-05-01 17:31:41,7037,756,14689881304,2020-05-01 17:31:45,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,422,101,30821825,200,250,cancel,
7841708353,2020-05-01 17:32:18,3298,477,14689881736,2020-05-01 17:32:22,7819054,2017-12-07,5,Logan,Renault,android,102,24,8581512,200,200,done,
7841709106,2020-05-01 17:34:17,7037,668,14689882931,2020-05-01 17:34:21,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,418,100,30821825,250,250,done,
7841709106,2020-05-01 17:34:17,7037,668,14689883032,2020-05-01 17:34:29,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,389,93,30821825,250,330,cancel,
7841709447,2020-05-01 17:35:11,8667,1009,14689883537,2020-05-01 17:35:20,7857622,2017-12-10,5,Kalina,LADA,android,1090,202,300091426,250,250,done,
7841709851,2020-05-01 17:36:13,1469,226,14689884125,2020-05-01 17:36:16,30568392,2019-10-08,5,Polo,Volkswagen,android,251,50,13610909,150,150,cancel,
7841709954,2020-05-01 17:36:28,6095,724,14689884299,2020-05-01 17:36:34,7893449,2017-12-14,4.99585,Гранта,Лада,android,703,158,72810020,200,200,done,
7841711714,2020-05-01 17:41:01,3419,487,14689889397,2020-05-01 17:44:47,7819054,2017-12-07,5,Logan,Renault,android,1453,157,300334866,180,200,done,
7841712245,2020-05-01 17:42:19,2426,398,14689887938,2020-05-01 17:42:30,10841217,2018-06-26,4.93731,Octavia,Skoda,android,405,77,302845049,200,200,cancel,
7841712245,2020-05-01 17:42:19,2426,398,14689887867,2020-05-01 17:42:24,7947343,2017-12-18,4.98481,Almera Classic,Nissan,android,498,99,302845049,200,200,cancel,
7841712385,2020-05-01 17:42:40,2483,359,14689893575,2020-05-01 17:51:32,48514726,2020-05-19,4.89024,Space Star,Mitsubishi,android,635,107,303212713,120,170,cancel,
7841712534,2020-05-01 17:43:03,15828,1055,14689888384,2020-05-01 17:43:13,7816209,2017-12-07,5,Granta,LADA,android,1103,143,98944958,350,350,done,
7841712616,2020-05-01 17:43:14,2850,378,14689888502,2020-05-01 17:43:21,47556967,2020-04-16,5,Rio,Kia,android,1280,148,303669630,250,250,cancel,
7841712616,2020-05-01 17:43:14,2850,378,14689888490,2020-05-01 17:43:20,15264967,2018-12-24,5,Solaris,Hyundai,android,1454,141,303669630,250,250,done,
7841712616,2020-05-01 17:43:14,2850,378,14689888470,2020-05-01 17:43:19,7819054,2017-12-07,5,Logan,Renault,android,1446,152,303669630,250,250,cancel,
7841713042,2020-05-01 17:44:16,6928,747,14689889295,2020-05-01 17:44:36,7987646,2017-12-21,5,Avensis,Toyota,android,907,153,8392145,250,330,cancel,
7841713430,2020-05-01 17:45:17,0,0,14689889771,2020-05-01 17:45:23,47556967,2020-04-16,5,Rio,Kia,android,1304,154,85993688,200,200,done,
7841713511,2020-05-01 17:45:31,7769,917,14689889901,2020-05-01 17:45:37,69325503,2021-01-01,4.93024,Tiida,Nissan,android,104,25,79930937,250,250,done,
7841713783,2020-05-01 17:46:13,5003,573,14689890268,2020-05-01 17:46:18,7947343,2017-12-18,4.98481,Almera Classic,Nissan,android,258,57,118485127,200,250,cancel,
7841713918,2020-05-01 17:46:33,0,0,14689890490,2020-05-01 17:46:40,18831156,2019-03-24,5,Megane,Renault,ios,1512,255,8954559,170,200,cancel,
7841713959,2020-05-01 17:46:38,2976,349,14689890506,2020-05-01 17:46:41,30568392,2019-10-08,5,Polo,Volkswagen,android,568,95,110042154,150,150,done,
7841713959,2020-05-01 17:46:38,2976,349,14689890511,2020-05-01 17:46:42,7987646,2017-12-21,5,Avensis,Toyota,android,309,67,110042154,150,150,cancel,
7841714312,2020-05-01 17:47:29,1557,195,14689891077,2020-05-01 17:47:36,18831156,2019-03-24,5,Megane,Renault,ios,1207,146,303042911,150,150,done,
7841714330,2020-05-01 17:47:31,2850,406,14689891079,2020-05-01 17:47:36,10841217,2018-06-26,4.93731,Octavia,Skoda,android,379,65,41254117,150,180,cancel,
7841714330,2020-05-01 17:47:31,2850,406,14689891066,2020-05-01 17:47:35,7987646,2017-12-21,5,Avensis,Toyota,android,927,146,41254117,150,150,done,
7841714661,2020-05-01 17:48:18,2816,231,14689891833,2020-05-01 17:48:42,7893449,2017-12-14,4.99585,Гранта,Лада,android,744,71,17249742,150,200,done,
7841715313,2020-05-01 17:49:54,18015,1225,14689892921,2020-05-01 17:50:29,8012882,2017-12-23,4.94737,Logan,Renault,ios,2893,229,300461871,300,350,cancel,
7841716198,2020-05-01 17:52:04,1079,139,14689893966,2020-05-01 17:52:11,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,123,30,300619496,150,150,cancel,
7841716198,2020-05-01 17:52:04,1079,139,14689893979,2020-05-01 17:52:12,15264967,2018-12-24,5,Solaris,Hyundai,android,687,113,300619496,150,150,cancel,
7841716447,2020-05-01 17:52:42,3387,518,14689894359,2020-05-01 17:52:46,7737867,2017-11-29,5,Vesta,LADA,android,571,118,113603687,150,200,cancel,
7841717453,2020-05-01 17:55:05,7351,811,14689896273,2020-05-01 17:55:52,69393378,2021-01-02,5,Duster,Renault,android,1618,266,302641000,200,250,done,
7841717453,2020-05-01 17:55:05,7351,811,14689896303,2020-05-01 17:55:55,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,1069,148,302641000,200,250,cancel,
7841717453,2020-05-01 17:55:05,7351,811,14689896062,2020-05-01 17:55:31,18831156,2019-03-24,5,Megane,Renault,ios,1677,228,302641000,200,250,cancel,
